timestamp,cpu_utilization,memory_utilization,network_in,network_out
2025-01-05 14:55:00,41.09,46.85,126.84,101.3
2025-01-05 15:00:00,33.93,52.34,130.15,70.67
2025-01-05 15:05:00,42.45,53.27,142.01,106.19
2025-01-05 15:10:00,35.74,54.31,91.5,112.57
2025-01-05 15:15:00,33.31,55.5,100.51,50.42
2025-01-05 15:20:00,31.93,59.15,124.59,104.53
2025-01-05 15:25:00,33.49,52.33,105.51,92.5
2025-01-05 15:30:00,33.06,55.83,187.56,96.02
2025-01-05 15:35:00,35.85,54.73,130.31,83.67
2025-01-05 15:40:00,35.8,49.44,118.43,97.33
2025-01-05 15:45:00,35.02,54.32,109.69,125.06
2025-01-05 15:50:00,37.18,54.14,110.4,91.96
2025-01-05 15:55:00,40.95,54.01,120.6,117.38
2025-01-05 16:00:00,87.43,55.19,122.24,200.36
2025-01-05 16:05:00,27.58,55.45,110.87,113.66
2025-01-05 16:10:00,22.23,52.41,114.54,100.03
2025-01-05 16:15:00,39.67,62.64,146.89,106.34
2025-01-05 16:20:00,28.17,47.98,147.69,100.13
2025-01-05 16:25:00,33.88,50.67,125.04,111.55
2025-01-05 16:30:00,29.15,71.68,93.17,53.78
2025-01-05 16:35:00,25.99,48.77,130.77,74.44
2025-01-05 16:40:00,37.71,46.88,151.09,107.51
2025-01-05 16:45:00,38.8,59.41,147.4,63.22
2025-01-05 16:50:00,32.12,42.54,134.69,90.45
2025-01-05 16:55:00,22.04,53.59,148.45,99.02
2025-01-05 17:00:00,32.27,67.87,121.07,85.09
2025-01-05 17:05:00,36.96,45.73,132.56,87.55
2025-01-05 17:10:00,27.61,43.11,106.38,104.89
2025-01-05 17:15:00,35.92,46.0,125.85,118.17
2025-01-05 17:20:00,34.92,60.39,146.59,82.75
2025-01-05 17:25:00,37.9,61.75,108.21,89.65
2025-01-05 17:30:00,35.6,51.92,102.77,86.84
2025-01-05 17:35:00,30.13,59.1,121.95,56.42
2025-01-05 17:40:00,40.98,63.34,115.47,102.55
2025-01-05 17:45:00,34.21,65.72,132.98,116.82
2025-01-05 17:50:00,34.86,53.52,110.93,118.3
2025-01-05 17:55:00,30.33,41.19,154.37,84.33
2025-01-05 18:00:00,32.78,50.07,94.21,77.47
2025-01-05 18:05:00,30.58,52.44,145.07,100.39
2025-01-05 18:10:00,34.14,53.45,104.7,114.93
2025-01-05 18:15:00,43.56,53.87,84.08,102.79
2025-01-05 18:20:00,28.14,61.71,124.76,105.21
2025-01-05 18:25:00,26.93,62.65,114.91,120.55
2025-01-05 18:30:00,81.99,53.97,97.81,189.41
2025-01-05 18:35:00,33.95,61.59,86.37,96.04
2025-01-05 18:40:00,31.65,57.15,119.83,129.42
2025-01-05 18:45:00,40.2,55.39,139.52,96.46
2025-01-05 18:50:00,31.97,60.44,131.7,77.19
2025-01-05 18:55:00,44.13,55.43,121.13,87.95
2025-01-05 19:00:00,38.39,67.35,129.58,83.11
2025-01-05 19:05:00,32.56,46.37,119.46,106.43
2025-01-05 19:10:00,45.79,51.91,91.41,83.87
2025-01-05 19:15:00,31.97,54.24,91.58,104.88
2025-01-05 19:20:00,38.71,57.64,115.94,86.75
2025-01-05 19:25:00,36.5,62.61,116.79,61.78
2025-01-05 19:30:00,41.51,54.85,137.02,105.52
2025-01-05 19:35:00,42.81,46.47,135.15,102.67
2025-01-05 19:40:00,35.16,60.06,132.1,109.32
2025-01-05 19:45:00,31.23,59.53,114.39,87.89
2025-01-05 19:50:00,37.3,43.35,92.39,85.97
2025-01-05 19:55:00,31.61,54.98,128.24,107.23
2025-01-05 20:00:00,45.07,45.46,130.5,127.34
2025-01-05 20:05:00,35.68,51.01,72.23,100.2
2025-01-05 20:10:00,33.17,49.58,103.31,107.64
2025-01-05 20:15:00,35.92,59.86,106.18,94.21
2025-01-05 20:20:00,28.26,55.7,122.37,72.21
2025-01-05 20:25:00,30.14,47.29,103.93,117.41
2025-01-05 20:30:00,41.0,60.28,119.24,116.35
2025-01-05 20:35:00,31.72,46.4,115.79,112.79
2025-01-05 20:40:00,29.77,56.98,116.82,96.72
2025-01-05 20:45:00,37.68,50.12,105.67,110.75
2025-01-05 20:50:00,40.93,52.81,107.22,116.09
2025-01-05 20:55:00,38.59,58.03,98.39,129.16
2025-01-05 21:00:00,39.98,58.13,127.6,117.79
2025-01-05 21:05:00,31.22,63.02,131.42,101.15
2025-01-05 21:10:00,27.89,54.51,104.59,76.45
2025-01-05 21:15:00,42.51,56.84,150.41,102.8
2025-01-05 21:20:00,33.39,52.37,113.71,104.62
2025-01-05 21:25:00,33.75,56.09,150.6,112.76
2025-01-05 21:30:00,41.64,57.64,107.16,124.37
2025-01-05 21:35:00,37.78,54.41,79.47,98.29
2025-01-05 21:40:00,37.28,44.18,128.04,137.82
2025-01-05 21:45:00,45.83,56.99,124.97,68.33
2025-01-05 21:50:00,31.78,57.19,120.69,107.55
2025-01-05 21:55:00,39.64,50.92,107.16,85.63
2025-01-05 22:00:00,35.29,47.29,119.31,65.67
2025-01-05 22:05:00,36.34,63.86,109.77,96.37
2025-01-05 22:10:00,42.64,57.95,113.95,73.77
2025-01-05 22:15:00,37.54,53.63,136.83,97.09
2025-01-05 22:20:00,37.69,48.18,123.68,100.63
2025-01-05 22:25:00,40.36,50.07,132.2,120.13
2025-01-05 22:30:00,33.18,62.82,115.36,72.86
2025-01-05 22:35:00,30.8,55.83,113.16,116.35
2025-01-05 22:40:00,29.78,51.7,96.93,101.77
2025-01-05 22:45:00,25.17,58.06,112.6,118.52
2025-01-05 22:50:00,45.28,50.11,53.58,92.23
2025-01-05 22:55:00,29.48,64.01,108.2,76.02
2025-01-05 23:00:00,33.89,63.12,118.36,78.09
2025-01-05 23:05:00,33.62,52.2,131.27,76.75
2025-01-05 23:10:00,36.54,51.23,114.63,108.6
2025-01-05 23:15:00,39.08,39.29,126.95,126.58
2025-01-05 23:20:00,76.35,46.11,76.4,197.52
2025-01-05 23:25:00,32.08,46.96,118.86,111.32
2025-01-05 23:30:00,34.16,55.81,86.41,72.58
2025-01-05 23:35:00,36.41,53.04,95.83,103.25
2025-01-05 23:40:00,33.76,46.93,116.26,112.03
2025-01-05 23:45:00,43.04,53.31,145.53,73.93
2025-01-05 23:50:00,37.45,58.03,127.42,96.33
2025-01-05 23:55:00,38.67,58.17,120.36,112.89
2025-01-06 00:00:00,38.31,43.6,119.61,47.19
2025-01-06 00:05:00,40.87,54.23,105.73,124.04
2025-01-06 00:10:00,35.91,46.7,109.12,106.37
2025-01-06 00:15:00,28.52,60.41,128.55,112.9
2025-01-06 00:20:00,37.0,59.7,92.29,92.57
2025-01-06 00:25:00,31.74,49.61,131.86,68.99
2025-01-06 00:30:00,80.52,50.4,112.23,212.8
2025-01-06 00:35:00,37.93,52.23,136.51,98.51
2025-01-06 00:40:00,41.19,41.48,139.22,100.58
2025-01-06 00:45:00,35.11,57.02,86.54,119.58
2025-01-06 00:50:00,36.54,53.36,108.37,113.72
2025-01-06 00:55:00,43.51,60.82,102.89,134.58
2025-01-06 01:00:00,36.2,48.41,83.75,102.77
2025-01-06 01:05:00,48.01,51.29,99.35,87.56
2025-01-06 01:10:00,37.83,45.96,168.83,96.61
2025-01-06 01:15:00,26.2,48.97,132.19,107.48
2025-01-06 01:20:00,38.77,47.91,158.35,118.29
2025-01-06 01:25:00,36.91,60.98,136.58,73.59
2025-01-06 01:30:00,41.45,50.81,105.16,100.15
2025-01-06 01:35:00,38.37,55.75,112.36,128.97
2025-01-06 01:40:00,34.31,52.72,131.77,95.68
2025-01-06 01:45:00,28.88,47.38,128.75,116.76
2025-01-06 01:50:00,33.95,53.99,108.45,108.88
2025-01-06 01:55:00,30.75,58.59,89.8,117.21
2025-01-06 02:00:00,32.1,47.75,185.76,85.42
2025-01-06 02:05:00,37.94,59.85,117.18,85.5
2025-01-06 02:10:00,43.35,49.9,113.49,100.36
2025-01-06 02:15:00,36.97,52.1,122.27,72.42
2025-01-06 02:20:00,29.02,58.18,115.15,95.14
2025-01-06 02:25:00,37.22,51.02,122.45,104.55
2025-01-06 02:30:00,40.98,55.23,145.74,132.12
2025-01-06 02:35:00,31.95,53.11,117.51,107.25
2025-01-06 02:40:00,34.33,55.78,96.75,111.25
2025-01-06 02:45:00,35.07,40.72,116.77,120.96
2025-01-06 02:50:00,31.08,44.02,110.71,82.64
2025-01-06 02:55:00,38.24,58.7,148.48,97.03
2025-01-06 03:00:00,34.4,61.22,143.42,143.66
2025-01-06 03:05:00,37.1,49.54,122.15,98.58
2025-01-06 03:10:00,30.56,53.54,94.43,120.1
2025-01-06 03:15:00,32.81,56.77,95.48,117.35
2025-01-06 03:20:00,38.61,59.16,120.3,73.39
2025-01-06 03:25:00,33.14,42.83,126.73,105.59
2025-01-06 03:30:00,43.63,49.68,112.51,102.64
2025-01-06 03:35:00,33.0,53.0,110.4,105.94
2025-01-06 03:40:00,36.12,59.22,108.14,86.43
2025-01-06 03:45:00,39.66,69.99,119.53,79.9
2025-01-06 03:50:00,27.91,53.63,72.34,91.43
2025-01-06 03:55:00,26.2,46.56,97.97,98.24
2025-01-06 04:00:00,27.37,57.41,107.46,121.33
2025-01-06 04:05:00,41.31,62.93,144.15,132.71
2025-01-06 04:10:00,32.24,55.65,103.72,125.14
2025-01-06 04:15:00,47.79,49.56,123.61,115.48
2025-01-06 04:20:00,32.18,60.75,124.53,81.92
2025-01-06 04:25:00,35.92,58.98,145.96,92.64
2025-01-06 04:30:00,42.71,48.84,145.25,103.78
2025-01-06 04:35:00,45.03,57.29,118.85,88.62
2025-01-06 04:40:00,45.31,60.98,110.49,110.39
2025-01-06 04:45:00,41.04,62.09,106.72,112.97
2025-01-06 04:50:00,40.12,54.6,115.18,109.65
2025-01-06 04:55:00,37.96,52.85,111.32,118.45
2025-01-06 05:00:00,38.89,62.36,131.07,83.72
2025-01-06 05:05:00,32.24,47.74,128.41,116.79
2025-01-06 05:10:00,30.91,57.63,131.84,87.48
2025-01-06 05:15:00,79.58,46.78,145.19,189.13
2025-01-06 05:20:00,34.15,61.39,157.26,109.58
2025-01-06 05:25:00,32.73,53.45,122.49,121.89
2025-01-06 05:30:00,38.48,62.61,141.99,108.78
2025-01-06 05:35:00,39.78,57.95,112.97,100.37
2025-01-06 05:40:00,35.44,47.66,143.7,105.58
2025-01-06 05:45:00,42.39,63.55,141.23,102.46
2025-01-06 05:50:00,29.29,64.31,140.17,79.73
2025-01-06 05:55:00,34.03,60.29,121.88,77.63
2025-01-06 06:00:00,31.42,50.43,106.63,98.58
2025-01-06 06:05:00,25.67,53.16,92.11,101.44
2025-01-06 06:10:00,34.59,55.87,119.2,100.2
2025-01-06 06:15:00,34.39,50.78,150.66,112.17
2025-01-06 06:20:00,42.57,65.15,113.8,96.12
2025-01-06 06:25:00,38.15,55.87,135.7,110.13
2025-01-06 06:30:00,29.88,38.78,136.88,97.4
2025-01-06 06:35:00,44.27,57.04,114.33,132.82
2025-01-06 06:40:00,41.11,52.91,146.33,101.45
2025-01-06 06:45:00,37.91,54.55,61.83,142.13
2025-01-06 06:50:00,33.87,52.79,95.54,106.34
2025-01-06 06:55:00,30.2,59.84,101.69,96.15
2025-01-06 07:00:00,33.14,61.72,103.61,83.81
2025-01-06 07:05:00,40.44,56.7,126.73,74.03
2025-01-06 07:10:00,44.42,52.96,125.8,82.15
2025-01-06 07:15:00,42.72,54.75,127.88,84.17
2025-01-06 07:20:00,32.56,55.12,131.92,107.11
2025-01-06 07:25:00,29.4,50.19,101.0,90.53
2025-01-06 07:30:00,35.7,58.47,95.64,103.36
2025-01-06 07:35:00,26.16,57.76,127.93,123.08
2025-01-06 07:40:00,36.62,64.24,107.4,98.42
2025-01-06 07:45:00,34.26,62.53,88.59,137.42
2025-01-06 07:50:00,32.67,50.89,139.43,78.84
2025-01-06 07:55:00,27.03,59.92,147.9,97.29
2025-01-06 08:00:00,37.57,49.29,151.14,90.29
2025-01-06 08:05:00,32.34,59.18,123.74,116.86
2025-01-06 08:10:00,29.15,51.9,132.52,59.68
2025-01-06 08:15:00,20.64,48.86,147.4,74.02
2025-01-06 08:20:00,34.86,56.68,107.17,98.07
2025-01-06 08:25:00,43.86,38.95,142.21,127.92
2025-01-06 08:30:00,43.31,44.49,125.51,104.07
2025-01-06 08:35:00,32.71,53.94,138.27,75.67
2025-01-06 08:40:00,31.99,55.49,123.72,78.45
2025-01-06 08:45:00,37.34,52.78,145.93,130.11
2025-01-06 08:50:00,30.01,45.52,124.47,88.82
2025-01-06 08:55:00,36.51,50.09,90.32,83.03
2025-01-06 09:00:00,38.83,57.35,149.04,126.59
2025-01-06 09:05:00,41.13,58.49,101.05,118.2
2025-01-06 09:10:00,34.5,54.9,145.06,122.93
2025-01-06 09:15:00,33.98,61.94,118.2,82.9
2025-01-06 09:20:00,30.61,57.38,143.52,72.55
2025-01-06 09:25:00,30.87,50.52,142.7,102.4
2025-01-06 09:30:00,33.87,53.32,128.6,106.03
2025-01-06 09:35:00,36.84,46.58,130.17,106.56
2025-01-06 09:40:00,39.57,54.35,128.45,126.61
2025-01-06 09:45:00,30.98,61.67,79.72,68.79
2025-01-06 09:50:00,42.46,59.11,122.37,115.47
2025-01-06 09:55:00,33.64,63.41,97.68,80.26
2025-01-06 10:00:00,34.89,53.18,123.42,115.4
2025-01-06 10:05:00,31.26,63.08,97.14,91.45
2025-01-06 10:10:00,22.88,53.84,96.3,85.35
2025-01-06 10:15:00,39.42,63.83,152.1,89.02
2025-01-06 10:20:00,38.68,54.87,141.39,73.98
2025-01-06 10:25:00,33.59,59.24,119.92,100.73
2025-01-06 10:30:00,35.33,63.85,123.7,86.09
2025-01-06 10:35:00,37.58,53.84,115.04,114.15
2025-01-06 10:40:00,27.19,56.31,131.4,111.52
2025-01-06 10:45:00,32.35,62.73,106.48,130.39
2025-01-06 10:50:00,38.97,54.2,139.87,106.59
2025-01-06 10:55:00,28.73,47.07,114.94,109.37
2025-01-06 11:00:00,36.47,67.86,111.6,125.2
2025-01-06 11:05:00,28.22,52.18,120.43,88.7
2025-01-06 11:10:00,37.33,55.95,108.18,73.21
2025-01-06 11:15:00,34.82,61.94,126.57,103.6
2025-01-06 11:20:00,26.92,51.35,109.25,74.39
2025-01-06 11:25:00,40.82,48.95,129.37,144.17
2025-01-06 11:30:00,31.33,56.52,144.32,126.2
2025-01-06 11:35:00,30.95,44.24,105.61,138.95
2025-01-06 11:40:00,36.0,53.27,117.39,101.12
2025-01-06 11:45:00,40.74,56.47,129.23,109.91
2025-01-06 11:50:00,29.92,53.38,111.28,91.73
2025-01-06 11:55:00,35.31,45.74,129.29,115.89
2025-01-06 12:00:00,37.14,64.57,131.11,78.12
2025-01-06 12:05:00,38.47,55.62,141.67,54.22
2025-01-06 12:10:00,35.88,63.59,107.88,85.77
2025-01-06 12:15:00,33.16,53.44,101.14,73.8
2025-01-06 12:20:00,30.86,49.72,113.85,126.6
2025-01-06 12:25:00,35.43,56.62,100.64,132.68
2025-01-06 12:30:00,29.64,53.71,131.29,74.75
2025-01-06 12:35:00,20.39,47.93,96.76,123.25
2025-01-06 12:40:00,37.18,63.82,166.66,117.12
2025-01-06 12:45:00,39.52,51.27,145.92,71.74
2025-01-06 12:50:00,23.19,43.96,120.25,92.98
2025-01-06 12:55:00,29.95,62.97,137.35,89.56
2025-01-06 13:00:00,38.1,51.97,87.26,113.46
2025-01-06 13:05:00,45.29,51.35,170.47,77.88
2025-01-06 13:10:00,35.1,44.41,108.2,98.22
2025-01-06 13:15:00,31.36,65.45,117.59,87.65
2025-01-06 13:20:00,34.09,47.26,82.88,108.52
2025-01-06 13:25:00,41.87,55.35,129.73,96.1
2025-01-06 13:30:00,31.77,60.48,97.87,90.37
2025-01-06 13:35:00,31.0,57.53,122.03,96.16
2025-01-06 13:40:00,32.59,54.64,109.11,136.65
2025-01-06 13:45:00,30.23,44.79,98.45,92.5
2025-01-06 13:50:00,35.61,50.14,103.91,81.26
2025-01-06 13:55:00,43.12,56.13,124.52,110.5
2025-01-06 14:00:00,36.62,50.28,94.37,97.42
2025-01-06 14:05:00,33.74,56.22,105.02,74.53
2025-01-06 14:10:00,33.54,59.09,133.27,140.17
2025-01-06 14:15:00,27.18,60.78,172.05,93.66
2025-01-06 14:20:00,39.42,47.64,129.55,93.2
2025-01-06 14:25:00,34.61,68.18,101.65,102.88
2025-01-06 14:30:00,34.1,59.6,112.66,131.14
2025-01-06 14:35:00,50.97,54.99,120.63,69.76
2025-01-06 14:40:00,36.49,61.54,113.01,104.97
2025-01-06 14:45:00,31.24,69.19,138.06,137.57
2025-01-06 14:50:00,32.87,46.37,124.35,102.32
2025-01-06 14:55:00,40.74,53.65,138.16,77.76
2025-01-06 15:00:00,35.57,40.73,113.71,88.87
2025-01-06 15:05:00,27.81,56.16,146.51,103.72
2025-01-06 15:10:00,39.6,57.19,116.67,123.95
2025-01-06 15:15:00,31.66,54.77,100.58,93.89
2025-01-06 15:20:00,44.37,51.07,163.55,114.88
2025-01-06 15:25:00,40.4,42.7,83.5,74.16
2025-01-06 15:30:00,32.76,57.24,105.23,74.01
2025-01-06 15:35:00,41.41,63.73,107.46,91.31
2025-01-06 15:40:00,35.34,51.45,170.17,125.88
2025-01-06 15:45:00,39.26,57.64,156.14,101.24
2025-01-06 15:50:00,37.42,45.59,149.88,105.22
2025-01-06 15:55:00,30.77,57.74,113.39,105.01
2025-01-06 16:00:00,31.78,52.64,168.52,119.97
2025-01-06 16:05:00,40.15,50.43,127.37,89.02
2025-01-06 16:10:00,33.33,50.44,139.55,112.39
2025-01-06 16:15:00,32.98,52.64,123.59,85.04
2025-01-06 16:20:00,30.22,57.29,119.01,135.7
2025-01-06 16:25:00,37.12,47.13,114.96,85.59
2025-01-06 16:30:00,45.31,52.62,115.81,84.12
2025-01-06 16:35:00,29.66,54.75,132.17,109.89
2025-01-06 16:40:00,35.12,48.41,127.34,101.44
2025-01-06 16:45:00,42.06,65.78,119.37,105.88
2025-01-06 16:50:00,34.6,49.88,150.19,104.09
2025-01-06 16:55:00,37.26,50.98,60.66,80.37
2025-01-06 17:00:00,29.69,49.13,130.2,129.04
2025-01-06 17:05:00,37.14,65.79,134.35,116.08
2025-01-06 17:10:00,34.06,58.32,142.94,124.46
2025-01-06 17:15:00,39.93,49.38,118.7,90.49
2025-01-06 17:20:00,40.94,61.64,124.16,107.5
2025-01-06 17:25:00,47.95,56.2,139.72,103.55
2025-01-06 17:30:00,37.9,56.54,149.82,120.3
2025-01-06 17:35:00,36.63,52.93,113.99,120.88
2025-01-06 17:40:00,35.97,50.5,125.34,103.47
2025-01-06 17:45:00,33.23,57.03,153.57,72.68
2025-01-06 17:50:00,36.69,51.73,77.52,132.03
2025-01-06 17:55:00,33.52,65.9,106.2,110.01
2025-01-06 18:00:00,35.84,47.38,149.32,89.05
2025-01-06 18:05:00,41.59,64.22,141.85,107.32
2025-01-06 18:10:00,29.97,54.33,130.45,72.8
2025-01-06 18:15:00,40.7,56.79,111.03,119.0
2025-01-06 18:20:00,41.59,60.0,102.36,73.52
2025-01-06 18:25:00,34.41,51.22,108.18,96.02
2025-01-06 18:30:00,24.39,60.19,150.96,104.4
2025-01-06 18:35:00,31.96,38.75,107.43,118.7
2025-01-06 18:40:00,41.48,50.68,122.03,101.92
2025-01-06 18:45:00,34.89,49.46,104.93,111.43
2025-01-06 18:50:00,30.0,47.48,136.86,99.49
2025-01-06 18:55:00,32.48,53.71,109.23,99.42
2025-01-06 19:00:00,39.2,57.31,118.05,101.54
2025-01-06 19:05:00,37.73,59.22,86.33,96.6
2025-01-06 19:10:00,33.81,56.45,87.73,69.64
2025-01-06 19:15:00,33.17,51.01,120.15,86.17
2025-01-06 19:20:00,33.04,57.21,93.5,104.41
2025-01-06 19:25:00,30.39,55.75,162.1,95.52
2025-01-06 19:30:00,43.08,60.62,78.77,97.2
2025-01-06 19:35:00,33.39,59.66,104.0,94.18
2025-01-06 19:40:00,41.09,55.18,120.33,84.46
2025-01-06 19:45:00,42.61,49.62,112.7,91.12
2025-01-06 19:50:00,39.99,51.08,97.92,94.48
2025-01-06 19:55:00,32.84,51.7,100.84,100.09
2025-01-06 20:00:00,37.02,53.11,100.19,107.08
2025-01-06 20:05:00,34.88,56.61,114.27,96.75
2025-01-06 20:10:00,30.48,59.29,159.04,81.47
2025-01-06 20:15:00,36.62,54.69,121.56,74.83
2025-01-06 20:20:00,29.1,55.1,143.66,146.75
2025-01-06 20:25:00,40.94,55.86,130.14,79.66
2025-01-06 20:30:00,32.68,51.9,142.28,90.66
2025-01-06 20:35:00,36.01,49.45,64.0,109.31
2025-01-06 20:40:00,36.42,44.47,113.91,106.5
2025-01-06 20:45:00,33.71,50.83,146.14,109.38
2025-01-06 20:50:00,37.93,57.84,108.57,92.03
2025-01-06 20:55:00,32.63,50.78,155.25,104.29
2025-01-06 21:00:00,39.36,53.57,149.68,101.1
2025-01-06 21:05:00,28.27,57.8,110.62,94.38
2025-01-06 21:10:00,35.63,58.12,109.94,104.42
2025-01-06 21:15:00,44.69,48.52,99.73,119.0
2025-01-06 21:20:00,30.0,60.98,107.41,99.6
2025-01-06 21:25:00,31.61,61.76,95.35,99.72
2025-01-06 21:30:00,37.57,48.22,128.58,119.23
2025-01-06 21:35:00,35.9,50.06,90.88,117.3
2025-01-06 21:40:00,36.75,62.15,132.07,128.51
2025-01-06 21:45:00,37.45,54.12,132.56,68.39
2025-01-06 21:50:00,38.17,41.68,86.78,116.29
2025-01-06 21:55:00,40.55,46.6,151.0,110.83
2025-01-06 22:00:00,37.05,53.5,130.27,84.06
2025-01-06 22:05:00,33.79,48.02,134.99,104.53
2025-01-06 22:10:00,38.36,52.52,104.83,118.92
2025-01-06 22:15:00,44.5,55.19,132.45,85.08
2025-01-06 22:20:00,34.34,63.77,142.53,107.97
2025-01-06 22:25:00,30.13,53.26,118.03,115.68
2025-01-06 22:30:00,40.54,61.44,160.04,80.72
2025-01-06 22:35:00,34.4,63.57,120.88,97.44
2025-01-06 22:40:00,24.14,63.61,142.82,105.42
2025-01-06 22:45:00,39.24,56.71,125.86,85.67
2025-01-06 22:50:00,32.32,43.22,131.71,84.18
2025-01-06 22:55:00,34.55,57.76,86.57,97.57
2025-01-06 23:00:00,36.66,61.29,127.42,114.43
2025-01-06 23:05:00,35.95,54.51,105.3,111.59
2025-01-06 23:10:00,38.55,65.47,103.07,84.49
2025-01-06 23:15:00,32.82,60.16,154.88,111.74
2025-01-06 23:20:00,37.57,58.41,115.72,84.95
2025-01-06 23:25:00,33.7,61.52,99.93,71.02
2025-01-06 23:30:00,38.69,57.0,112.82,93.39
2025-01-06 23:35:00,38.08,40.04,93.99,120.21
2025-01-06 23:40:00,30.32,52.01,148.68,111.81
2025-01-06 23:45:00,40.43,62.18,106.09,99.97
2025-01-06 23:50:00,32.32,50.15,130.59,92.5
2025-01-06 23:55:00,39.04,53.66,147.12,92.98
2025-01-07 00:00:00,36.84,48.73,110.0,101.96
2025-01-07 00:05:00,44.19,65.7,130.64,80.77
2025-01-07 00:10:00,33.88,65.09,99.4,93.73
2025-01-07 00:15:00,33.25,49.7,168.92,96.12
2025-01-07 00:20:00,34.9,55.88,138.73,75.68
2025-01-07 00:25:00,33.48,50.92,116.15,84.91
2025-01-07 00:30:00,39.0,58.69,104.54,107.39
2025-01-07 00:35:00,26.92,58.06,117.72,100.17
2025-01-07 00:40:00,29.73,59.87,113.2,94.44
2025-01-07 00:45:00,29.66,56.99,159.06,83.59
2025-01-07 00:50:00,39.75,72.61,95.49,128.38
2025-01-07 00:55:00,43.55,48.83,122.7,84.92
2025-01-07 01:00:00,34.48,44.74,119.63,104.53
2025-01-07 01:05:00,34.16,52.64,117.65,91.22
2025-01-07 01:10:00,35.35,45.59,117.83,100.65
2025-01-07 01:15:00,40.81,46.05,117.68,108.24
2025-01-07 01:20:00,30.36,48.99,137.46,75.34
2025-01-07 01:25:00,36.19,49.47,132.18,99.88
2025-01-07 01:30:00,39.88,49.27,128.38,121.43
2025-01-07 01:35:00,37.51,58.11,59.32,131.71
2025-01-07 01:40:00,35.95,51.96,126.0,97.66
2025-01-07 01:45:00,40.01,53.92,86.89,100.75
2025-01-07 01:50:00,21.48,60.37,132.93,139.8
2025-01-07 01:55:00,38.39,50.4,149.49,120.43
2025-01-07 02:00:00,31.73,53.41,101.48,88.89
2025-01-07 02:05:00,25.85,57.19,114.76,88.86
2025-01-07 02:10:00,37.56,43.35,108.01,117.22
2025-01-07 02:15:00,41.87,40.69,144.71,81.8
2025-01-07 02:20:00,34.31,57.08,121.9,119.58
2025-01-07 02:25:00,39.76,57.95,154.57,106.02
2025-01-07 02:30:00,43.06,67.39,128.28,109.32
2025-01-07 02:35:00,41.57,55.95,124.85,95.38
2025-01-07 02:40:00,43.2,59.92,121.36,88.66
2025-01-07 02:45:00,38.71,53.83,136.36,126.32
2025-01-07 02:50:00,35.38,56.78,85.25,95.56
2025-01-07 02:55:00,26.99,65.0,121.71,92.6
2025-01-07 03:00:00,33.77,42.26,118.6,98.56
2025-01-07 03:05:00,30.78,57.48,134.51,103.47
2025-01-07 03:10:00,45.85,67.81,116.25,81.45
2025-01-07 03:15:00,34.12,56.69,99.23,89.83
2025-01-07 03:20:00,35.62,64.9,120.15,88.88
2025-01-07 03:25:00,37.76,51.22,98.34,115.22
2025-01-07 03:30:00,35.22,54.81,81.49,84.05
2025-01-07 03:35:00,43.48,55.2,134.54,68.4
2025-01-07 03:40:00,31.89,41.69,131.58,64.59
2025-01-07 03:45:00,35.97,47.99,129.34,73.53
2025-01-07 03:50:00,31.29,48.42,146.06,124.51
2025-01-07 03:55:00,28.4,59.93,106.7,100.29
2025-01-07 04:00:00,31.94,60.23,91.38,109.02
2025-01-07 04:05:00,34.81,56.94,118.6,109.66
2025-01-07 04:10:00,32.85,59.94,113.05,101.01
2025-01-07 04:15:00,31.54,54.02,103.15,98.65
2025-01-07 04:20:00,27.97,62.21,118.4,118.8
2025-01-07 04:25:00,34.58,55.05,107.77,102.63
2025-01-07 04:30:00,27.48,55.35,83.28,125.18
2025-01-07 04:35:00,38.8,53.41,111.18,111.17
2025-01-07 04:40:00,35.41,59.11,97.27,88.88
2025-01-07 04:45:00,27.71,52.47,124.63,91.05
2025-01-07 04:50:00,33.45,60.86,106.88,86.91
2025-01-07 04:55:00,31.24,48.21,142.23,121.92
2025-01-07 05:00:00,36.6,48.41,152.08,92.71
2025-01-07 05:05:00,41.7,59.12,133.59,85.63
2025-01-07 05:10:00,25.62,54.47,88.98,105.76
2025-01-07 05:15:00,35.58,52.28,150.1,98.25
2025-01-07 05:20:00,34.2,60.34,151.51,105.3
2025-01-07 05:25:00,38.36,51.36,120.38,134.02
2025-01-07 05:30:00,36.07,53.8,146.46,116.44
2025-01-07 05:35:00,31.24,63.4,108.97,100.49
2025-01-07 05:40:00,33.4,64.23,82.68,74.65
2025-01-07 05:45:00,31.02,64.43,104.79,91.0
2025-01-07 05:50:00,40.38,53.31,154.59,112.8
2025-01-07 05:55:00,35.11,62.38,90.18,78.92
2025-01-07 06:00:00,44.51,49.31,119.99,138.54
2025-01-07 06:05:00,34.7,49.56,120.68,100.26
2025-01-07 06:10:00,31.46,40.9,109.74,100.88
2025-01-07 06:15:00,27.43,65.04,111.13,88.0
2025-01-07 06:20:00,25.98,49.82,121.44,108.94
2025-01-07 06:25:00,27.08,54.24,108.76,79.16
2025-01-07 06:30:00,36.34,49.54,91.56,138.97
2025-01-07 06:35:00,37.54,59.17,124.3,123.71
2025-01-07 06:40:00,27.09,52.75,141.47,117.72
2025-01-07 06:45:00,39.48,47.17,137.39,74.97
2025-01-07 06:50:00,32.58,57.65,103.81,103.7
2025-01-07 06:55:00,35.73,46.4,94.98,121.76
